,CodArticu,PrecioCosto,ArticuloPatron,PrecioUnitario
8401,882505,5100.46,CORTADORA.CESPED.FOR,5100.46
8402,882510,7508.81,CORTADORA.CESPED.FOR,7508.81
8403,882605,9810.82,CORTADORA.CESPED.FOR,9810.82
8404,882610,11542.14,CORTADORA.CESPED.FOR,11542.14
8405,883,1489.9078,BARRAL.INNOVA.ANDINO,1489.9078
8406,883002,4604.7,MOTOSIERRA.FOREST   ,4604.7
8407,883005,1577.4,MOTOSIERRA.FOREST   ,1577.4
8408,883072,1719.5552,MOTOSIERRA.FOREST   ,1719.5552
8409,883506,1483.88,BOMBA.PERISFERICA.FO,1483.88
8410,883540,3628.36,BOMBA.CENTRIFUGA.FOR,3628.36
8411,883560,4075.84,BOMBA.CENTRIFUGA.FOR,4075.84
8412,883590,2343.44,BOMBA.ELEVADORA.FORE,2343.44
8413,883595,3168.04,BOMBA.ELEVADORA.FORE,3168.04
8414,883597,3660.19,BOMBA.ELEVADORA.FORE,3660.19
8415,884,1730.2408,BARRAL.INNOVA.ANDINO,1730.2408
8416,885,1963.4564,BARRAL.INNOVA.ANDINO,1963.4564
8417,8888881,338.83,ARTICULO.LIQUIDACION,338.83
8418,8888882,338.83,ARTICULO.LIQUIDACION,338.83
8419,8888883,458.63,ARTICULO.LIQUIDACION,458.63
8420,890,2319.5728,BARRAL.INNOVA.ANDINO,2319.5728
8421,89001,42801.0,BOMBA.CENTRIFUGA.BTM,42801.0
8422,89002,46046.0,BOMBA.CENTRIFUGA.BTM,46046.0
8423,89003,48345.0,BOMBA.CENTRIFUGA.BTM,48345.0
8424,89004,41639.92,BOMBA.CENTRIFUGA.BTM,41639.92
8425,89005,61385.5,BOMBA.CENTRIFUGA.BTM,61385.5
8426,89006,7.69,PROTECTOR.AUDITIVO.S,7.69
8427,89007,8.98,PROTECTOR.AUDITIVO.S,8.98
8428,89008,18.64,PROTECTOR.AUDITIVO.S,18.64
8429,89012,4746.9565,EQUIPO.ANTISARRO.BT ,4746.9565
8430,89015,0.31,PROTECTOR.AUDITIVO.S,0.31
8431,89016,0.2,PROTECTOR.AUDITIVO.S,0.2
8432,89017,0.37,PROTECTOR.AUDITIVO.S,0.37
8433,89020,78507.0,BOMBA.PRESURIZA.BTM ,78507.0
8434,89021,81994.0,BOMBA.PRESURIZA.BTM ,81994.0
8435,89024,78834.1,BOMBA.PRESURIZA.BTM ,78834.1
8436,89025,86124.74,BOMBA.PRESURIZA.BTM ,86124.74
8437,89040,5.68,ANTIPARRA.STEELPRO  ,5.68
8438,89042,5.68,ANTIPARRA.STEELPRO  ,5.68
8439,89043,6.11,ANTIPARRA.STEELPRO  ,6.11
8440,89044,6.11,ANTIPARRA.STEELPRO  ,6.11
8441,891,2732.2788,BARRAL.INNOVA.ANDINO,2732.2788
8442,89101,36542.0,BOMBA.CENTRIFUGA.BTM,36542.0
8443,89102,30512.27,BOMBA.CENTRIFUGA.BTM,30512.27
8444,89103,42031.0,BOMBA.CENTRIFUGA.BTM,42031.0
8445,89138,1.99,LENTES.STEELPRO     ,1.99
8446,89139,1.99,LENTES.STEELPRO     ,1.99
8447,89162,3.42,GUANTE.LATEX.MULTI  ,3.42
8448,89170,3.42,GUANTE.LATEX.MULTI  ,3.42
8449,89172,3.64,GUANTE.MULTIFLEX    ,3.64
8450,89173,3.64,GUANTE.MULTIFLEX    ,3.64
8451,89174,3.64,GUANTE.MULTIFLEX    ,3.64
8452,89175,3.64,GUANTE.MULTIFLEX    ,3.64
8453,89181,8.53,GUANTE.NITRILO      ,8.53
8454,89182,3311.43,GUANTE.NITRILO      ,3311.43
8455,89191,3.92,GUANTE.MULTIFLEX    ,3.92
8456,89192,3.92,GUANTE.MULTIFLEX    ,3.92
8457,89193,4.45,GUANTE.MULTIFLEX    ,4.45
8458,892,3130.9241,BARRAL.INNOVA.ANDINO,3130.9241
8459,89200,2.08,GUANTE.MULTIFLEX    ,2.08
8460,892120,3357.26,SOLDAD.INVERT.KNOCK ,3357.26
8461,892124,3789.78,SOLDAD.INVERT.KNOCK ,3789.78
8462,89234,2.48,GUANTE.MULTIFLEX    ,2.48
8463,89235,2.48,GUANTE.MULTIFLEX    ,2.48
8464,89236,2.48,GUANTE.MULTIFLEX    ,2.48
8465,89237,2.48,GUANTE.MULTIFLEX    ,2.48
8466,89246,6.38,LENTES.STEELPRO     ,6.38
8467,89247,5.55,LENTES.STEELPRO     ,5.55
8468,89261,1.62,LENTES.STEELPRO     ,1.62
8469,89263,1.62,LENTES.STEELPRO     ,1.62
8470,893,2319.5728,BARRAL.INNOVA.ANDINO,2319.5728
8471,89301,2.75,GUANTE.DESCARTABLE.S,2.75
8472,89302,2.75,GUANTE.DESCARTABLE.S,2.75
8473,89303,2.75,GUANTE.DESCARTABLE.S,2.75
8474,89304,2.75,GUANTE.DESCARTABLE.S,2.75
8475,89306,2.75,GUANTE.DESCARTABLE.S,2.75
8476,89307,2.75,GUANTE.DESCARTABLE.S,2.75
8477,89308,2.75,GUANTE.DESCARTABLE.S,2.75
8478,89309,2.75,GUANTE.DESCARTABLE.S,2.75
8479,89310,1.25,GUANTE.LATEX.MULTI  ,1.25
8480,89311,1.25,GUANTE.LATEX.MULTI  ,1.25
8481,89312,1.25,GUANTE.LATEX.MULTI  ,1.25
8482,89313,1.25,GUANTE.LATEX.MULTI  ,1.25
8483,89379,240.8,MASCARA.SOLDAR      ,240.8
8484,89381,4.13,GUANTE.MULTIFLEX    ,4.13
8485,89382,3.61,GUANTE.MULTIFLEX    ,3.61
8486,89383,3.61,GUANTE.MULTIFLEX    ,3.61
8487,89385,2.398,GUANTE.MULTIFLEX    ,2.398
8488,89386,4.54,GUANTE.MULTIFLEX    ,4.54
8489,894,2732.2788,BARRAL.INNOVA.ANDINO,2732.2788
8490,89400,11.79,BOTA.GOMA           ,11.79
8491,89401,11.79,BOTA.GOMA           ,11.79
8492,89402,11.79,BOTA.GOMA           ,11.79
8493,89403,11.79,BOTA.GOMA           ,11.79
8494,89404,11.79,BOTA.GOMA           ,11.79
8495,89405,11.79,BOTA.GOMA           ,11.79
8496,89410,13.11,BOTA.GOMA           ,13.11
8497,89411,13.11,BOTA.GOMA           ,13.11
8498,89412,13.11,BOTA.GOMA           ,13.11
8499,89413,13.11,BOTA.GOMA           ,13.11
8500,89414,13.11,BOTA.GOMA           ,13.11
8501,89415,13.11,BOTA.GOMA           ,13.11
8502,89416,13.11,BOTA.GOMA           ,13.11
8503,89420,6.62,BOTA.GOMA           ,6.62
8504,89421,6.62,BOTA.GOMA           ,6.62
8505,89422,6.62,BOTA.GOMA           ,6.62
8506,89423,6.62,BOTA.GOMA           ,6.62
8507,89424,6.62,BOTA.GOMA           ,6.62
8508,89434,2.48,GUANTE.MULTIFLEX    ,2.48
8509,89435,2.48,GUANTE.MULTIFLEX    ,2.48
8510,89436,2.48,GUANTE.MULTIFLEX    ,2.48
8511,89437,20.39,GUANTE.MULTIFLEX    ,20.39
8512,89438,10.46,GUANTE.MULTIFLEX    ,10.46
8513,89439,2.48,GUANTE.MULTIFLEX    ,2.48
8514,89450,3.75,GUANTE.MULTIFLEX    ,3.75
8515,89451,0.58,BARBIJO.STEELPRO    ,0.58
8516,89452,2.03,BARBIJO.STEELPRO    ,2.03
8517,89455,0.17,BARBIJO.STEELPRO    ,0.17
8518,89480,19.95,ARNES.SEGURIDAD     ,19.95
8519,89486,36.65,ARNES.SEGURIDAD     ,36.65
8520,89490,23.0,ARNES.SEGURIDAD     ,23.0
8521,89491,38.33,ARNES.SEGURIDAD     ,38.33
8522,895,3130.9241,BARRAL.INNOVA.ANDINO,3130.9241
8523,895200,1513.17,PONCO.LLUVIA        ,1513.17
8524,895201,1391.824,PONCO.LLUVIA        ,1391.824
8525,895261,16.68,TRAJE.LLUVIA        ,16.68
8526,895262,16.68,TRAJE.LLUVIA        ,16.68
8527,895263,16.68,TRAJE.LLUVIA        ,16.68
8528,895264,16.68,TRAJE.LLUVIA        ,16.68
8529,895270,5.33,DELANTAL.PVC        ,5.33
8530,895271,7.13,DELANTAL.PVC        ,7.13
8531,895279,0.95,GUANTE.MULTIFLEX    ,0.95
8532,895286,12.34,CAPA.LLUVIA         ,12.34
8533,895287,12.34,CAPA.LLUVIA         ,12.34
8534,895288,12.34,CAPA.LLUVIA         ,12.34
8535,895289,12.34,CAPA.LLUVIA         ,12.34
8536,89529,1.48,LENTES.STEELPRO     ,1.48
8537,895290,2.79,MAMELUCO            ,2.79
8538,895291,2.79,MAMELUCO            ,2.79
8539,895292,2.79,MAMELUCO            ,2.79
8540,895293,2.79,MAMELUCO            ,2.79
8541,895295,2.18,MAMELUCO            ,2.18
8542,895296,2.92,MAMELUCO            ,2.92
8543,895297,2.92,MAMELUCO            ,2.92
8544,895298,2.92,MAMELUCO            ,2.92
8545,89530,1.48,LENTES.STEELPRO     ,1.48
8546,89531,2.43,LENTES.STEELPRO     ,2.43
8547,89532,2.43,LENTES.STEELPRO     ,2.43
8548,89534,1.88,LENTES.STEELPRO     ,1.88
8549,89535,1.64,LENTES.STEELPRO     ,1.64
8550,89537,42.48,GUANTE.DESCARNE     ,42.48
8551,89538,6.49,LENTES.STEELPRO     ,6.49
8552,89539,6.49,LENTES.STEELPRO     ,6.49
8553,89601,74.25,MASCARA.SOLDAR.STEEL,74.25
8554,89602,74.25,MASCARA.SOLDAR.STEEL,74.25
8555,89603,74.25,MASCARA.SOLDAR.STEEL,74.25
8556,89604,24.72,MASCARA.SOLDAR.STEEL,24.72
8557,89621,16.4,CONO                ,16.4
8558,89623,24.44,CONO                ,24.44
8559,89625,41.96,CONO                ,41.96
8560,89700,3.93,CASCO.STEELPRO      ,3.93
8561,89701,3.09,CASCO.STEELPRO      ,3.09
8562,89702,3.93,CASCO.STEELPRO      ,3.93
8563,89703,3.93,CASCO.STEELPRO      ,3.93
8564,89704,3.93,CASCO.STEELPRO      ,3.93
8565,89705,3.09,CASCO.STEELPRO      ,3.09
8566,89720,2.48,CASCO.STEELPRO      ,2.48
8567,89730,9.09,CASCO.STEELPRO      ,9.09
8568,89800,10.4,PROTECTOR.FACIL.STEE,10.4
8569,89801,7.67,PROTECTOR.FACIL.STEE,7.67
8570,89870,12.79,LENTES.STEELPRO     ,12.79
8571,89872,12.79,LENTES.STEELPRO     ,12.79
8572,89929,3.39,LENTES.STEELPRO     ,3.39
8573,89930,3.39,LENTES.STEELPRO     ,3.39
8574,89982,3.69,LENTES.STEELPRO     ,3.69
8575,89993,2.25,LENTES.STEELPRO     ,2.25
8576,89995,2.25,LENTES.STEELPRO     ,2.25
8577,900,134.1,PER.MIN             ,134.1
8578,900002,3.5076,ARANDELA.PLASTICA   ,3.5076
8579,900012,3.5076,ARANDELA.PLASTICA   ,3.5076
8580,900052,10.2544,ARANDELA.PLASTICA   ,10.2544
8581,90041,1303.0,CABO.ALUMINIO       ,1303.0
8582,900478,16.2648,PROTECTOR.AUDITIVO  ,16.2648
8583,900481,16.288,PROTECTOR.AUDITIVO  ,16.288
8584,900494,1.496,LENTES.LIBUS        ,1.496
8585,900499,1.496,LENTES.LIBUS        ,1.496
8586,900555,1.36,LENTES.LIBUS        ,1.36
8587,900558,1.36,LENTES.LIBUS        ,1.36
8588,900561,1.36,LENTES.LIBUS        ,1.36
8589,900564,0.912,LENTES.LIBUS        ,0.912
8590,900950,220.547,ROLLO.LIJA          ,220.547
8591,900960,220.547,ROLLO.LIJA          ,220.547
8592,900970,220.547,ROLLO.LIJA          ,220.547
8593,900980,220.547,ROLLO.LIJA          ,220.547
8594,900990,220.547,ROLLO.LIJA          ,220.547
8595,901,137.7,PER.MIN             ,137.7
8596,9010,1349.0,ARANDELA.PLANA      ,1349.0
8597,901000,220.547,ROLLO.LIJA          ,220.547
8598,90101,657.7163,AEROSOL.KUWAIT      ,657.7163
8599,901010,220.547,ROLLO.LIJA          ,220.547
8600,9010100,495.3562,MECHA.ACERO.RAPIDO  ,495.3562
8601,9010125,474.6055,MECHA.ACERO.RAPIDO  ,474.6055
8602,9010150,459.4687,MECHA.ACERO.RAPIDO  ,459.4687
8603,9010175,416.5692,MECHA.ACERO.RAPIDO  ,416.5692
8604,9010200,391.1928,MECHA.ACERO.RAPIDO  ,391.1928
8605,9010225,391.1928,MECHA.ACERO.RAPIDO  ,391.1928
8606,9010250,391.1928,MECHA.ACERO.RAPIDO  ,391.1928
8607,9010275,396.829,MECHA.ACERO.RAPIDO  ,396.829
8608,9010300,434.6399,MECHA.ACERO.RAPIDO  ,434.6399
8609,9010325,461.0358,MECHA.ACERO.RAPIDO  ,461.0358
8610,9010350,469.4189,MECHA.ACERO.RAPIDO  ,469.4189
8611,9010375,513.8365,MECHA.ACERO.RAPIDO  ,513.8365
8612,9010400,539.1506,MECHA.ACERO.RAPIDO  ,539.1506
8613,9010425,591.9691,MECHA.ACERO.RAPIDO  ,591.9691
8614,9010450,632.2241,MECHA.ACERO.RAPIDO  ,632.2241
8615,9010475,676.8242,MECHA.ACERO.RAPIDO  ,676.8242
8616,9010500,713.0679,MECHA.ACERO.RAPIDO  ,713.0679
8617,9010525,757.4277,MECHA.ACERO.RAPIDO  ,757.4277
8618,9010550,776.3353,MECHA.ACERO.RAPIDO  ,776.3353
8619,9010575,800.4162,MECHA.ACERO.RAPIDO  ,800.4162
8620,9010600,809.013,MECHA.ACERO.RAPIDO  ,809.013
8621,9010625,907.8385,MECHA.ACERO.RAPIDO  ,907.8385
8622,9010650,939.2919,MECHA.ACERO.RAPIDO  ,939.2919
8623,9010675,1044.1409,MECHA.ACERO.RAPIDO  ,1044.1409
8624,90107,657.7163,AEROSOL.KUWAIT      ,657.7163
8625,9010700,1097.1464,MECHA.ACERO.RAPIDO  ,1097.1464
8626,9010725,1194.5695,MECHA.ACERO.RAPIDO  ,1194.5695
8627,9010750,1246.2484,MECHA.ACERO.RAPIDO  ,1246.2484
8628,9010775,1363.8257,MECHA.ACERO.RAPIDO  ,1363.8257
8629,9010800,1437.3237,MECHA.ACERO.RAPIDO  ,1437.3237
8630,9010825,1572.1125,MECHA.ACERO.RAPIDO  ,1572.1125
8631,9010850,1623.3506,MECHA.ACERO.RAPIDO  ,1623.3506
8632,9010875,1784.2681,MECHA.ACERO.RAPIDO  ,1784.2681
8633,9010900,1845.6968,MECHA.ACERO.RAPIDO  ,1845.6968
8634,9010925,2001.2808,MECHA.ACERO.RAPIDO  ,2001.2808
8635,9010950,2070.6519,MECHA.ACERO.RAPIDO  ,2070.6519
8636,9010975,2201.6476,MECHA.ACERO.RAPIDO  ,2201.6476
8637,9011000,2449.2589,MECHA.ACERO.RAPIDO  ,2449.2589
8638,9011025,2867.4798,MECHA.ACERO.RAPIDO  ,2867.4798
8639,9011050,2951.9698,MECHA.ACERO.RAPIDO  ,2951.9698
8640,9011075,3144.7103,MECHA.ACERO.RAPIDO  ,3144.7103
8641,9011100,3227.8603,MECHA.ACERO.RAPIDO  ,3227.8603
8642,9011125,3475.2312,MECHA.ACERO.RAPIDO  ,3475.2312
8643,9011150,3546.1738,MECHA.ACERO.RAPIDO  ,3546.1738
8644,9011175,3787.1383,MECHA.ACERO.RAPIDO  ,3787.1383
8645,90112,657.7163,AEROSOL.KUWAIT      ,657.7163
8646,9011200,3896.5818,MECHA.ACERO.RAPIDO  ,3896.5818
8647,9011225,4220.7765,MECHA.ACERO.RAPIDO  ,4220.7765
8648,9011250,4371.6191,MECHA.ACERO.RAPIDO  ,4371.6191
8649,9011275,4802.5549,MECHA.ACERO.RAPIDO  ,4802.5549
8650,9011300,4939.0087,MECHA.ACERO.RAPIDO  ,4939.0087
8651,90116,657.7163,AEROSOL.KUWAIT      ,657.7163
8652,90117,657.7163,AEROSOL.KUWAIT      ,657.7163
8653,90118,657.7163,AEROSOL.KUWAIT      ,657.7163
8654,90120,657.7163,AEROSOL.KUWAIT      ,657.7163
8655,90121,657.7163,AEROSOL.KUWAIT      ,657.7163
8656,90122,657.7163,AEROSOL.KUWAIT      ,657.7163
8657,90123,657.7163,AEROSOL.KUWAIT      ,657.7163
8658,90131,657.7163,AEROSOL.KUWAIT      ,657.7163
8659,90135,657.7163,AEROSOL.KUWAIT      ,657.7163
8660,901366,1.5888,LENTES.LIBUS        ,1.5888
8661,901370,1.5888,LENTES.LIBUS        ,1.5888
8662,901374,6.6784,PROTECTOR.AUDITIVO  ,6.6784
8663,901409,1.496,LENTES.LIBUS        ,1.496
8664,90141,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8665,901412,1.008,LENTES.LIBUS        ,1.008
8666,90142,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8667,90147,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8668,90151,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8669,90152,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8670,90153,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8671,90158,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8672,90160,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8673,901605,3.448,LENTES.LIBUS        ,3.448
8674,901607,3.448,LENTES.LIBUS        ,3.448
8675,90166,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8676,90171,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8677,90175,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8678,901798,1.4,BARBIJO.LIBUS       ,1.4
8679,901799,2.16,BARBIJO.LIBUS       ,2.16
8680,90184,657.7163,AEROSOL.KUWAIT      ,657.7163
8681,901841,2.0424,CASCO               ,2.0424
8682,90188,657.7163,AEROSOL.KUWAIT      ,657.7163
8683,90195,657.7163,AEROSOL.KUWAIT      ,657.7163
8684,90196,657.7163,AEROSOL.KUWAIT      ,657.7163
8685,90197,657.7163,AEROSOL.KUWAIT      ,657.7163
8686,90198,657.7163,AEROSOL.KUWAIT      ,657.7163
8687,90199,657.7163,AEROSOL.KUWAIT      ,657.7163
8688,902,143.1,PER.MIN             ,143.1
8689,9020,1329.0,ARANDELA.PLANA      ,1329.0
8690,90200,657.7163,AEROSOL.KUWAIT      ,657.7163
8691,90201,657.7163,AEROSOL.KUWAIT      ,657.7163
8692,90202,657.7163,AEROSOL.KUWAIT      ,657.7163
8693,902023,3.216,LENTES.LIBUS        ,3.216
8694,902024,3.216,LENTES.LIBUS        ,3.216
8695,90203,657.7163,AEROSOL.KUWAIT      ,657.7163
8696,90204,657.7163,AEROSOL.KUWAIT      ,657.7163
8697,90205,657.7163,AEROSOL.KUWAIT      ,657.7163
8698,90206,657.7163,AEROSOL.KUWAIT      ,657.7163
8699,90208,657.7163,AEROSOL.KUWAIT      ,657.7163
8700,90209,1494.0289,AEROSOL.KUWAIT      ,1494.0289
8701,90210,1427.9878,AEROSOL.KUWAIT      ,1427.9878
8702,902110,4.4188,REGATON.REDONDO     ,4.4188
8703,902111,7.45,REGATON.REDONDO     ,7.45
8704,902112,5.3456,REGATON.REDONDO     ,5.3456
8705,902113,10.4368,REGATON.REDONDO     ,10.4368
8706,902114,17.8232,REGATON.REDONDO     ,17.8232
8707,90215,657.7163,AEROSOL.KUWAIT      ,657.7163
8708,90219,957.4976,AEROSOL.KUWAIT      ,957.4976
8709,90220,905.2789,AEROSOL.KUWAIT      ,905.2789
8710,90224,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8711,90232,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8712,90236,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8713,90237,623.42,AEROSOL.KUWAIT      ,623.42
8714,90238,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8715,902388,2.8888,CASCO               ,2.8888
8716,902389,2.8888,CASCO               ,2.8888
8717,90239,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8718,902390,2.8888,CASCO               ,2.8888
8719,902392,2.32,CASCO               ,2.32
8720,902394,2.8888,CASCO               ,2.8888
8721,90240,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8722,90241,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8723,902414,3.7424,CASCO               ,3.7424
8724,90242,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8725,90243,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8726,90244,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8727,90245,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8728,90246,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8729,90248,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8730,90255,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8731,90258,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8732,90259,1664.3205,AEROSOL.KUWAIT      ,1664.3205
8733,90260,89.0898,AEROSOL.KUWAIT      ,89.0898
8734,90261,89.0898,AEROSOL.KUWAIT      ,89.0898
8735,90262,68.73,AEROSOL.KUWAIT      ,68.73
8736,90263,89.0898,AEROSOL.KUWAIT      ,89.0898
8737,90264,89.0898,AEROSOL.KUWAIT      ,89.0898
8738,90265,89.0898,AEROSOL.KUWAIT      ,89.0898
8739,903,141.75,PER.STD             ,141.75
8740,90315,1026.9131,AEROSOL.KUWAIT      ,1026.9131
8741,90360,126.4294,AEROSOL.KUWAIT      ,126.4294
8742,90361,126.4294,AEROSOL.KUWAIT      ,126.4294
8743,90362,126.4294,AEROSOL.KUWAIT      ,126.4294
8744,90363,126.4294,AEROSOL.KUWAIT      ,126.4294
8745,90364,126.4294,AEROSOL.KUWAIT      ,126.4294
8746,90365,126.4294,AEROSOL.KUWAIT      ,126.4294
8747,90366,1371.35,AEROSOL.KWT.MAX     ,1371.35
8748,90367,832.43,AEROSOL.KWT.MAX     ,832.43
8749,90368,832.43,AEROSOL.KWT.MAX     ,832.43
8750,90369,832.43,AEROSOL.KWT.MAX     ,832.43
8751,90370,1371.35,AEROSOL.KWT.MAX     ,1371.35
8752,90371,1371.35,AEROSOL.KWT.MAX     ,1371.35
8753,90372,832.43,AEROSOL.KWT.MAX     ,832.43
8754,90373,1371.35,AEROSOL.KWT.MAX     ,1371.35
8755,90374,1371.35,AEROSOL.KWT.MAX     ,1371.35
8756,90375,1371.35,AEROSOL.KWT.MAX     ,1371.35
8757,90376,832.43,AEROSOL.KWT.MAX     ,832.43
8758,90377,1371.35,AEROSOL.KWT.MAX     ,1371.35
8759,90378,1371.35,AEROSOL.KWT.MAX     ,1371.35
8760,90379,1371.35,AEROSOL.KWT.MAX     ,1371.35
8761,90380,1371.35,AEROSOL.KWT.MAX     ,1371.35
8762,904,143.1,PER.STD             ,143.1
8763,9040,1247.0,ARANDELA.PLANA      ,1247.0
8764,90402,1698.8234,INFLAYSELLA.KUWAIT  ,1698.8234
8765,90403,960.0069,LUBRICANTE.KUWAIT   ,960.0069
8766,905,146.7,PER.STD             ,146.7
8767,90500,1070.2424,AEROSOL.KUWAIT      ,1070.2424
8768,90501,1070.2424,AEROSOL.KUWAIT      ,1070.2424
8769,90502,905.4658,AEROSOL.KUWAIT      ,905.4658
8770,90503,1070.2424,AEROSOL.KUWAIT      ,1070.2424
8771,90504,1488.349,AEROSOL.KUWAIT      ,1488.349
8772,90505,1488.349,AEROSOL.KUWAIT      ,1488.349
8773,90506,1488.349,AEROSOL.KUWAIT      ,1488.349
8774,90507,1488.349,AEROSOL.KUWAIT      ,1488.349
8775,90508,1488.349,AEROSOL.KUWAIT      ,1488.349
8776,90510,1513.0071,AEROSOL.KUWAIT      ,1513.0071
8777,90511,1513.0071,AEROSOL.KUWAIT      ,1513.0071
8778,90512,1427.5746,AEROSOL.KUWAIT      ,1427.5746
8779,90513,1513.0071,AEROSOL.KUWAIT      ,1513.0071
8780,90514,2535.8078,AEROSOL.KUWAIT      ,2535.8078
8781,90515,2535.8078,AEROSOL.KUWAIT      ,2535.8078
8782,90516,2535.8078,AEROSOL.KUWAIT      ,2535.8078
8783,90517,2535.8078,AEROSOL.KUWAIT      ,2535.8078
8784,90518,2535.8078,AEROSOL.KUWAIT      ,2535.8078
8785,90519,264.63,AEROSOL.KWT.PRO     ,264.63
8786,90520,264.63,AEROSOL.KWT.PRO     ,264.63
8787,90522,264.63,AEROSOL.KWT.PRO     ,264.63
8788,90523,264.63,AEROSOL.KWT.PRO     ,264.63
8789,90524,264.63,AEROSOL.KWT.PRO     ,264.63
8790,90525,264.63,AEROSOL.KWT.PRO     ,264.63
8791,90526,264.63,AEROSOL.KWT.PRO     ,264.63
8792,90527,264.63,AEROSOL.KWT.PRO     ,264.63
8793,90528,264.63,AEROSOL.KWT.PRO     ,264.63
8794,90529,264.63,AEROSOL.KWT.PRO     ,264.63
8795,90530,264.63,AEROSOL.KWT.PRO     ,264.63
8796,90531,264.63,AEROSOL.KWT.PRO     ,264.63
8797,90532,264.63,AEROSOL.KWT.PRO     ,264.63
8798,90533,264.63,AEROSOL.KWT.PRO     ,264.63
8799,90534,264.63,AEROSOL.KWT.PRO     ,264.63
8800,90535,264.63,AEROSOL.KWT.PRO     ,264.63
8801,90536,264.63,AEROSOL.KWT.PRO     ,264.63
8802,90537,264.63,AEROSOL.KWT.PRO     ,264.63
8803,90538,264.63,AEROSOL.KWT.PRO     ,264.63
8804,90539,212.18,AEROSOL.KWT.PRO     ,212.18
8805,90540,264.63,AEROSOL.KWT.PRO     ,264.63
8806,90541,264.63,AEROSOL.KWT.PRO     ,264.63
8807,90542,264.63,AEROSOL.KWT.PRO     ,264.63
8808,90543,264.63,AEROSOL.KWT.PRO     ,264.63
8809,90544,212.18,AEROSOL.KWT.PRO     ,212.18
8810,90545,264.63,AEROSOL.KWT.PRO     ,264.63
8811,90546,264.63,AEROSOL.KWT.PRO     ,264.63
8812,90547,264.63,AEROSOL.KWT.PRO     ,264.63
8813,90549,264.63,AEROSOL.KWT.PRO     ,264.63
8814,90550,264.63,AEROSOL.KWT.PRO     ,264.63
8815,90551,264.63,AEROSOL.KWT.PRO     ,264.63
8816,90552,264.63,AEROSOL.KWT.PRO     ,264.63
8817,90553,657.7163,QUITAMANCHAS.KUWAIT ,657.7163
8818,90554,2074.1345,AEROSOL.KUWAIT      ,2074.1345
8819,90555,2137.1432,BLOW.OFF.KUWAIT     ,2137.1432
8820,90556,212.18,AEROSOL.KWT.PRO     ,212.18
8821,90557,264.63,AEROSOL.KWT.PRO     ,264.63
8822,90558,264.63,AEROSOL.KWT.PRO     ,264.63
8823,90559,264.63,AEROSOL.KWT.PRO     ,264.63
8824,90560,264.63,AEROSOL.KWT.PRO     ,264.63
8825,90561,264.63,AEROSOL.KWT.PRO     ,264.63
8826,90562,264.63,AEROSOL.KWT.PRO     ,264.63
8827,90563,264.63,AEROSOL.KWT.PRO     ,264.63
8828,90564,2074.1345,AEROSOL.KUWAIT      ,2074.1345
8829,90565,2074.1345,AEROSOL.KUWAIT      ,2074.1345
8830,906,154.8,PER.STD             ,154.8
8831,90604,657.7163,AEROSOL.KUWAIT      ,657.7163
8832,907,160.65,PER.STD             ,160.65
8833,908,172.8,PER.STD             ,172.8
8834,909,181.8,PER.STD             ,181.8
8835,910,196.65,PER.STD             ,196.65
8836,91010,2846.33,MEMBRANA.AUTOADHESIV,2846.33
8837,91015,4280.57,MEMBRANA.AUTOADHESIV,4280.57
8838,91025,6172.46,MEMBRANA.AUTOADHESIV,6172.46
8839,910512,27.6182,REGATON.INSERTO     ,27.6182
8840,910513,81.9653,REGATON.INSERTO     ,81.9653
8841,910514,40.2255,REGATON.INSERTO     ,40.2255
8842,910515,75.7583,REGATON.INSERTO     ,75.7583
8843,911,201.6,PER.STD             ,201.6
8844,911041,13372.9128,CABLE.MH.UNIPOLAR   ,13372.9128
8845,911042,13372.9128,CABLE.MH.UNIPOLAR   ,13372.9128
8846,911043,13372.9128,CABLE.MH.UNIPOLAR   ,13372.9128
